,City,Rank,Company,Industry,Funding,Employees,Employee_Growth,Current_Jobs,Job_Links,job_url
9334,San Francisco,425,Mission Bio,Biotech,$110M,122,49%,1,http://www.linkedin.com/company/mission-bio/jobs,https://www.linkedin.com/jobs/view/2823303392/?refId=%2F%2F5%2FUd6dlmg8EgxP4OMRYQ%3D%3D&trackingId=ihWvIvp6Q7fzD0mfYYuGIQ%3D%3D&trk=d_flagship3_company
9335,San Francisco,425,Mission Bio,Biotech,$110M,122,49%,1,http://www.linkedin.com/company/mission-bio/jobs,https://www.linkedin.com/jobs/view/2717571538/?refId=%2F%2F5%2FUd6dlmg8EgxP4OMRYQ%3D%3D&trackingId=YaiqyVSdZF7KU4bgLqpSBQ%3D%3D&trk=d_flagship3_company
9336,San Francisco,425,Mission Bio,Biotech,$110M,122,49%,1,http://www.linkedin.com/company/mission-bio/jobs,https://www.linkedin.com/jobs/view/2815772260/?refId=%2F%2F5%2FUd6dlmg8EgxP4OMRYQ%3D%3D&trackingId=%2BEJ4KaRb1bDXcSbz%2FNX2pQ%3D%3D&trk=d_flagship3_company
9337,San Francisco,425,Mission Bio,Biotech,$110M,122,49%,1,http://www.linkedin.com/company/mission-bio/jobs,https://www.linkedin.com/jobs/view/2823265954/?refId=%2F%2F5%2FUd6dlmg8EgxP4OMRYQ%3D%3D&trackingId=yT5jD%2FKLJ9d2d1ZFhPT7qQ%3D%3D&trk=d_flagship3_company
9338,San Francisco,425,Mission Bio,Biotech,$110M,122,49%,1,http://www.linkedin.com/company/mission-bio/jobs,https://www.linkedin.com/jobs/view/2771706498/?refId=%2F%2F5%2FUd6dlmg8EgxP4OMRYQ%3D%3D&trackingId=OJfxGl7nv4pJt0vcNeyqBQ%3D%3D&trk=d_flagship3_company
9339,San Francisco,425,Mission Bio,Biotech,$110M,122,49%,1,http://www.linkedin.com/company/mission-bio/jobs,https://www.linkedin.com/jobs/view/2783317645/?refId=%2F%2F5%2FUd6dlmg8EgxP4OMRYQ%3D%3D&trackingId=N7lFdhl8yf6lgJbT6hrznQ%3D%3D&trk=d_flagship3_company
9340,San Francisco,426,Golden,AI,$19.5M,43,23%,1,http://www.linkedin.com/company/golden-recursion-inc/jobs,https://www.linkedin.com/jobs/view/2716131997/?refId=HAP5SHMutgi34QQRUlHoZg%3D%3D&trackingId=xXO%2B6c1wmu5Huvo5fuDH%2BQ%3D%3D&trk=d_flagship3_company
9341,San Francisco,426,Golden,AI,$19.5M,43,23%,1,http://www.linkedin.com/company/golden-recursion-inc/jobs,https://www.linkedin.com/jobs/view/2652924938/?refId=HAP5SHMutgi34QQRUlHoZg%3D%3D&trackingId=ySHD2j9KzJGwWLfIi9rWng%3D%3D&trk=d_flagship3_company
9342,San Francisco,426,Golden,AI,$19.5M,43,23%,1,http://www.linkedin.com/company/golden-recursion-inc/jobs,https://www.linkedin.com/jobs/view/2750186867/?refId=HAP5SHMutgi34QQRUlHoZg%3D%3D&trackingId=qFQLFDPHVCW2bg3XZl%2BDEw%3D%3D&trk=d_flagship3_company
9343,San Francisco,427,App Samurai,Adtech,$4.6M,71,25%,1,http://www.linkedin.com/company/app-samurai/jobs,https://www.linkedin.com/jobs/view/2715980715/?refId=geNExZcXX4trm32DITjEKA%3D%3D&trackingId=G6Yf45A5WGoT%2FNKvSyYa4Q%3D%3D&trk=d_flagship3_company
9344,San Francisco,427,App Samurai,Adtech,$4.6M,71,25%,1,http://www.linkedin.com/company/app-samurai/jobs,https://www.linkedin.com/jobs/view/2788841393/?refId=geNExZcXX4trm32DITjEKA%3D%3D&trackingId=v5G36is7U9SKAI7kFBfAcA%3D%3D&trk=d_flagship3_company
9345,San Francisco,427,App Samurai,Adtech,$4.6M,71,25%,1,http://www.linkedin.com/company/app-samurai/jobs,https://www.linkedin.com/jobs/view/2679180009/?refId=geNExZcXX4trm32DITjEKA%3D%3D&trackingId=p%2FLRc3WxjMlAtYG72zi84Q%3D%3D&trk=d_flagship3_company
9346,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2783416788/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=AEy2OzxgS%2FGjbjMNgyv9aw%3D%3D&trk=d_flagship3_company
9347,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2789625234/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=GnNAcczTUTHRG0e4prIkXg%3D%3D&trk=d_flagship3_company
9348,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2789627860/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=OV%2BxUM3DgceYGccUWi9IMg%3D%3D&trk=d_flagship3_company
9349,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2785270898/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=JmkTxLldZuR3sWsbOEAwPA%3D%3D&trk=d_flagship3_company
9350,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2806958928/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=iV7E%2FBNv7rodkDSbAPEDYw%3D%3D&trk=d_flagship3_company
9351,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2779488457/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=lgF%2F%2FwOGlHBQbRtGkOMFYQ%3D%3D&trk=d_flagship3_company
9352,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2706575897/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=D3kU9ZmAqCMslCuVMVrbtw%3D%3D&trk=d_flagship3_company
9353,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2777263613/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=Hz%2B0bNe3QR6DK53OTIZ9lA%3D%3D&trk=d_flagship3_company
9354,San Francisco,428,PayJoy,Consumer Finance,$97.2M,178,70%,11,http://www.linkedin.com/company/payjoy/jobs,https://www.linkedin.com/jobs/view/2795343296/?refId=5VF87gmpBVvMzNYtlq%2FkZQ%3D%3D&trackingId=XFz0nm8HJLaqj9N5S5FD8g%3D%3D&trk=d_flagship3_company
9355,San Francisco,429,Roger,Lending - Business,$7.4M,72,16%,1,http://www.linkedin.com/company/roger-inc/jobs,https://www.linkedin.com/jobs/view/2742153341/?refId=5heUdestQopMmhEVERT6Gw%3D%3D&trackingId=ommbT%2BX5imT5PPMxUDG%2B0g%3D%3D&trk=d_flagship3_company
9356,San Francisco,429,Roger,Lending - Business,$7.4M,72,16%,1,http://www.linkedin.com/company/roger-inc/jobs,https://www.linkedin.com/jobs/view/2774393943/?refId=5heUdestQopMmhEVERT6Gw%3D%3D&trackingId=M%2BLePOb2ZOkJXcZHFV0ALw%3D%3D&trk=d_flagship3_company
9357,San Francisco,432,Aligos Therapeu...,Biotech,$225M,88,31%,1,http://www.linkedin.com/company/aligos-therapeutics/jobs,https://www.linkedin.com/jobs/view/2806692383/?refId=eKavCldGToZQdosjbTE4cw%3D%3D&trackingId=NPeDe2mci7xn7DhswDFWag%3D%3D&trk=d_flagship3_company
9358,San Francisco,432,Aligos Therapeu...,Biotech,$225M,88,31%,1,http://www.linkedin.com/company/aligos-therapeutics/jobs,https://www.linkedin.com/jobs/view/2800171926/?refId=eKavCldGToZQdosjbTE4cw%3D%3D&trackingId=krq8OHPsiBUb%2BRT7AqmA4A%3D%3D&trk=d_flagship3_company
9359,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2798485811/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=MPDZxwBm42mEK7BKtLak9Q%3D%3D&trk=d_flagship3_company
9360,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2792122858/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=sYGo7dmij8n6tT2fK%2Fdmbg%3D%3D&trk=d_flagship3_company
9361,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2762609637/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=LRqixwD4SRj9BG5zqh6hRQ%3D%3D&trk=d_flagship3_company
9362,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2786356479/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=M6gEy0T%2B%2Fx76mJf6Fp8U%2Fw%3D%3D&trk=d_flagship3_company
9363,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2798489224/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=KAVnI9sL5wMRceQXsxTjIw%3D%3D&trk=d_flagship3_company
9364,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2798488216/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=e7SH9y0znAQ9%2FMOdZGAiTA%3D%3D&trk=d_flagship3_company
9365,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2794590115/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=jkl1qzAMoZASWXRb4v8O%2BA%3D%3D&trk=d_flagship3_company
9366,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2813674375/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=oBh0A3ftvo7OCoajJGL7hg%3D%3D&trk=d_flagship3_company
9367,San Francisco,433,Sun Basket,Food,$143.1M,343,12%,27,http://www.linkedin.com/company/sun-basket/jobs,https://www.linkedin.com/jobs/view/2798492116/?refId=E5URZxsUr75bP1KHIMV3Kg%3D%3D&trackingId=OqrN%2BNzptBNE%2Bka3C%2FQEkQ%3D%3D&trk=d_flagship3_company
9368,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2808185457/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=%2FPpgaZFV8xbO7510P54BhA%3D%3D&trk=d_flagship3_company
9369,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2515325600/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=rIMmC61k0%2BI8L3GTogB3SQ%3D%3D&trk=d_flagship3_company
9370,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2796253404/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=FLKxxn8B760yLwaOpPfiMw%3D%3D&trk=d_flagship3_company
9371,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2743755139/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=%2BdzPZFxc3b7va3tuXPmC3A%3D%3D&trk=d_flagship3_company
9372,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2771903020/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=nMRiKoiReIknJaZhrzp96w%3D%3D&trk=d_flagship3_company
9373,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2783597012/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=Cs2x1M5UO4c7GH18q0BVrw%3D%3D&trk=d_flagship3_company
9374,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2809982866/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=S42KHcYu3xUfHNL1cEB9nQ%3D%3D&trk=d_flagship3_company
9375,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2779849386/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=NPS5DIlJDHXWVAdEsIFdig%3D%3D&trk=d_flagship3_company
9376,San Francisco,434,GoodData,Business Intelligence,$150.9M,357,14%,1,http://www.linkedin.com/company/gooddata/jobs,https://www.linkedin.com/jobs/view/2796254349/?refId=VfpynwIGLcFKTqk4veutKg%3D%3D&trackingId=Ohqa3BCmtGdf1BYCizBN9A%3D%3D&trk=d_flagship3_company
9377,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2798298283/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=XbuJvauNd%2FYi0bDobwdejw%3D%3D&trk=d_flagship3_company
9378,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2798470311/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=tjQKXESO7NEpsH1jsWRINA%3D%3D&trk=d_flagship3_company
9379,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2795258255/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=AEY5lMg6IwSvvE3jipB7UA%3D%3D&trk=d_flagship3_company
9380,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2798299264/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=ecPo8SX%2B2nkMNwM%2B1NQxvw%3D%3D&trk=d_flagship3_company
9381,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2802975893/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=%2FOObrLv4PxhWa%2BZ8Txs03Q%3D%3D&trk=d_flagship3_company
9382,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2795298041/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=xUgRn9muz53oxe3h4GH0ow%3D%3D&trk=d_flagship3_company
9383,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2795278880/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=cbjeP7gObsg50FLvj7r8EQ%3D%3D&trk=d_flagship3_company
9384,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2719995089/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=2IvWp5lN3DNirXtDfswObQ%3D%3D&trk=d_flagship3_company
9385,San Francisco,435,Collective,Fintech,$8.7M,187,16%,1,http://www.linkedin.com/company/collective/jobs,https://www.linkedin.com/jobs/view/2798471107/?refId=Bi79mfr%2F852WKNybLvckFg%3D%3D&trackingId=HbyK6ysjDlD7UVxl7Ws2VA%3D%3D&trk=d_flagship3_company
9386,San Francisco,436,PeopleGrove,EdTech,$7.2M,99,34%,1,http://www.linkedin.com/company/peoplegrove/jobs,https://www.linkedin.com/jobs/view/2791032558/?refId=L5CWxPYZD02HymR9QIXkrg%3D%3D&trackingId=7Rm5tIuKT3YJShGcfpszvg%3D%3D&trk=d_flagship3_company
9387,San Francisco,436,PeopleGrove,EdTech,$7.2M,99,34%,1,http://www.linkedin.com/company/peoplegrove/jobs,https://www.linkedin.com/jobs/view/2814836878/?refId=L5CWxPYZD02HymR9QIXkrg%3D%3D&trackingId=Lc8SWIyRgHDwPHNVh4Zz9A%3D%3D&trk=d_flagship3_company
9388,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2783698656/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=bMm8LV1XKQuud93DfR8qNw%3D%3D&trk=d_flagship3_company
9389,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2796593054/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=8%2FPkpRamdUbBrTRZSv4gEA%3D%3D&trk=d_flagship3_company
9390,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2821221156/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=qv9oHYOyxhb6bRG788pOXg%3D%3D&trk=d_flagship3_company
9391,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2789225509/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=OodxqZHQuhkLDZhNAsmiSw%3D%3D&trk=d_flagship3_company
9392,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2815574581/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=xlsPopdr5Zh0ly16tB9gEQ%3D%3D&trk=d_flagship3_company
9393,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2785272604/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=dTAMqKuvmYWaOIgOj5NyGQ%3D%3D&trk=d_flagship3_company
9394,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2809326737/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=bQMpdZdO2SDcxb7PeyAvxg%3D%3D&trk=d_flagship3_company
9395,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2815043088/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=LrF%2BwguieIK1sV8Uzlfgiw%3D%3D&trk=d_flagship3_company
9396,San Francisco,437,AnyRoad,Martech,$19.2M,106,58%,1,http://www.linkedin.com/company/anyroad/jobs,https://www.linkedin.com/jobs/view/2811791653/?refId=qkrKL6tB8I6ofCciTYvLUA%3D%3D&trackingId=PtHmBhpXzt1MpGLPWSV87w%3D%3D&trk=d_flagship3_company
9397,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2721791600/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=5rrwkrgHlvpKQBhVZNXI0A%3D%3D&trk=d_flagship3_company
9398,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2740146285/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=Oihx1G%2FOuy9YOfr8pyvJ5w%3D%3D&trk=d_flagship3_company
9399,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2767087526/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=GnBFPiXhDtAf0az2EE1qyw%3D%3D&trk=d_flagship3_company
9400,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2767837261/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=9XS%2BtwdSijqPhl9UjCqY9Q%3D%3D&trk=d_flagship3_company
9401,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2767091027/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=93%2FiyJq%2FmlFKaqfYObAr4w%3D%3D&trk=d_flagship3_company
9402,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2779427121/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=WjmU7HtCFx1M%2Fd5pcV%2FB2w%3D%3D&trk=d_flagship3_company
9403,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2779424359/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=ZoMo%2FIUZaot5H52TSe%2B%2B6Q%3D%3D&trk=d_flagship3_company
9404,San Francisco,439,Recurly,Tech Services,$39.1M,275,17%,14,http://www.linkedin.com/company/recurly-inc-/jobs,https://www.linkedin.com/jobs/view/2767088510/?refId=aWHF4rxfRbebwEUQV0O%2Bng%3D%3D&trackingId=xhsoKxcGq8JSbyRuJ0i2PA%3D%3D&trk=d_flagship3_company
9405,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2818292288/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=Ky%2FijFcd2xcvB%2FlW3wE0rA%3D%3D&trk=d_flagship3_company
9406,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2786182416/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=C8WyxDOxJlZ%2F32IWJSaAhw%3D%3D&trk=d_flagship3_company
9407,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2815583031/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=2xLbI%2BG0xamuDdE%2BSsF%2F9Q%3D%3D&trk=d_flagship3_company
9408,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2822851266/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=%2FxqPJzRo91ZLsmS723PDqg%3D%3D&trk=d_flagship3_company
9409,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2814377714/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=dcHO4AFKP%2BgjzeAfUKhXQg%3D%3D&trk=d_flagship3_company
9410,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2815576988/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=36c6cRuhQeat9yR%2F2AxCyg%3D%3D&trk=d_flagship3_company
9411,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2788628277/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=CCqXP4Eu%2BkzlihoYYD5FEA%3D%3D&trk=d_flagship3_company
9412,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2802661490/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=BI02wkyuRVG37NakPHRCXA%3D%3D&trk=d_flagship3_company
9413,San Francisco,440,Hint,Food,$51.5M,274,13%,5,http://www.linkedin.com/company/hint-inc./jobs,https://www.linkedin.com/jobs/view/2805071404/?refId=0rYBLOqyomHUBqIsvT6%2FGQ%3D%3D&trackingId=tzu4A6mrJDmJGdvcHeklnw%3D%3D&trk=d_flagship3_company
9414,San Francisco,441,Veem,Payments/Transfer,$100.3M,130,8%,10,http://www.linkedin.com/company/veem/jobs,https://www.linkedin.com/jobs/view/2775975430/?refId=0XaI60cay1BJfHIyMV8KPQ%3D%3D&trackingId=qkY9WTKyaOl76LZDbEp3Yg%3D%3D&trk=d_flagship3_company
9415,San Francisco,441,Veem,Payments/Transfer,$100.3M,130,8%,10,http://www.linkedin.com/company/veem/jobs,https://www.linkedin.com/jobs/view/2798275579/?refId=0XaI60cay1BJfHIyMV8KPQ%3D%3D&trackingId=yXK%2FfOdsfDKdKHwB8uAG%2Fw%3D%3D&trk=d_flagship3_company
9416,San Francisco,441,Veem,Payments/Transfer,$100.3M,130,8%,10,http://www.linkedin.com/company/veem/jobs,https://www.linkedin.com/jobs/view/2798277451/?refId=0XaI60cay1BJfHIyMV8KPQ%3D%3D&trackingId=aXFWkvze7u6oeuX%2FZ66V1Q%3D%3D&trk=d_flagship3_company
9417,San Francisco,441,Veem,Payments/Transfer,$100.3M,130,8%,10,http://www.linkedin.com/company/veem/jobs,https://www.linkedin.com/jobs/view/2798272969/?refId=0XaI60cay1BJfHIyMV8KPQ%3D%3D&trackingId=CEsSfc02kgMqaikrQhrXrg%3D%3D&trk=d_flagship3_company
9418,San Francisco,441,Veem,Payments/Transfer,$100.3M,130,8%,10,http://www.linkedin.com/company/veem/jobs,https://www.linkedin.com/jobs/view/2819052919/?refId=0XaI60cay1BJfHIyMV8KPQ%3D%3D&trackingId=fOCZGCXO694wH%2FGQ8MyfUw%3D%3D&trk=d_flagship3_company
9419,San Francisco,441,Veem,Payments/Transfer,$100.3M,130,8%,10,http://www.linkedin.com/company/veem/jobs,https://www.linkedin.com/jobs/view/2798278138/?refId=0XaI60cay1BJfHIyMV8KPQ%3D%3D&trackingId=k3wp7eCXbPZjVMd2YfPArA%3D%3D&trk=d_flagship3_company
9420,San Francisco,441,Veem,Payments/Transfer,$100.3M,130,8%,10,http://www.linkedin.com/company/veem/jobs,https://www.linkedin.com/jobs/view/2798276504/?refId=0XaI60cay1BJfHIyMV8KPQ%3D%3D&trackingId=3W9llMN4OsXmfEfjSKo2fw%3D%3D&trk=d_flagship3_company
